text,label
this is a problem when you let people earn freely they become aggresive and demand more even if how much detailed this report is,1
stfu this is horrible net about new players whos going to invest without any possibility of recovering their investment youre out of your mind nni hate myself for investing in axie,1
if you already invested here like most of us here we are doomed goodbye roi,1
now said it again without crying,1
what do you think if they anounce that they will buy back im sure you will buy lot of slp no coz its cheap when they do buy back it will pump and you can sell ryt,1
did you even read the article they are pushing the investors specifically the managers what are you talking about,1
exactly i love my scholars so wouldnt ask them to waste 23hrs of their day to earn 026day or 8 a month a lot can be done productively in 23hrs enjoy your modern day slavery,1
please can i join your discord channel im a manager and i want to update my scholars with the news about game but i cant joi n the discord channel my username is bentot005870 thanks,1
if adventure and dw is how your scholars made the vast majority of their money right now intellectualviolence is gearing up to place as many violators in the top 300k as possible it is show time,1
lol y stop just farm even its 120 slp a day it is just 1 hour of pain ahahhaha slp will be short the one who hold the most slp will win,1
there still free 200 in ruin 21,1
gaming pve wasnt the problem lack of burning mechanic was the root of all problems with this update they are also killing scholarships so maybe will have a better economy with no players no breeding hooray,1
if you still here why are you actively attacking your own investment makes no sense since team are bringing new stuff lmao to be honestly im starting to doubt that you still have assets of axie,1
depends on slp price n00b,1
if the price rise who cares that its less slp if 1slp1 i would not care minting less slp what i care for its the price of the coin and a lot of people thinks that it could rise the price if they just add burning mech,1
and here we are welcome to the shit shownits going to be a sm worthless p2e,1
yes but the actual problem has been botters and folks gaming pve now they are finally removing the actual problem not just applying a band aid,1
they already know they will earn 8 a month send screenshot of their reactions pls hard to believe,1
blame axie team about the decisions they make in game but you cant blame them about your greedy yeh you decided to reinvest all your when price overhyped and now you have to deal with it in the end its always buy low sell high im sure you learned from it,1
there is a formula calculating last stand bro xd less complaining and more doing please whatever they do you will never be happy,1
llegaron tarde las medidas y mal,0
im so happy watching people crying,1
alredy done sold my 4 teams and cashed out 3 weeks ago,1
did you even fix the random crit thing literally in 20 games 13 games there is a random crit only 1 of those 13 random crits is from a beast,1
