,text,label
4555,turn down for what tororoeutorotoeototot,4
4556,yo quiero hacer una pregunta con honestidad creen que una persona va a jugar y tener stres por 60 slp en promedio que serian 06usdt diarios y pretender que se mantenga una tasa de 2 millones de jugadores diarios han matado axie y nos duele xq hubo confianza,4
4557,imagnate que yo entre con 20k y solo recupere 4k jajaja tengo 13 becas paradas osea con nadie y solo 1 becado xd me quiero morir jajaja fucking devs mataron al juego,4
4558,with music is bettercon musica es mejor,4
4559,no hay nadie que est en esto por diversin eso solo lo dicen los youtuber que ellos mismos pagan por qu como una persona que est perdiendo dinero va a estar contento como ellos quieren que estemos,4
4560,oo nga lods unfair nga,4
4561,lamun emang ngaruh ka harga slp mah gaskeun mang tapi mun penyesuaian adv daily slp teu naek mah asa rungkadd gaisss,4
4562,que dios te lea amigo hay que confiar en ellos,4
4563,cuantas charlas sobre esto tienen que tener no lo anunciaron ya a todo,4
4564,esse tal acie vai pro lixo como deve ser seu lugar vale mais nada e vai chegar a zero em muito pouco tempo nao tem valor algum e assim que slp chegar a zero jaja axs comecara a decair pois eh outro que nao tem algum valor anotem,4
4565,eh tao cara de pau que so sobroy o bot deles jogando entre si hauahauauahau,4
4566,la culpa es de nosotros ellos q desarrollan y controlan el software son unos inocentes esos dev son unos estafadores siempre sus intereses estn por delante para ello esto no es un juego ponte a pensar porq no cobran en ron slp axs si no en ethereum sus comusines,4
4567,a trung i bao gi cho bn e vo b lc no pum nhn e vs nh e m nhiu qu hihi,4
4568,increble bro felicidades de verdad por este gran logro totalmente merecido amigo eres lo mximo bro,4
4569,tienes que cerrar sesin y volver a ingresar en marketplace,4
4570,no hay nada como un sueo para crear el futuro muchas felicidades amigo,4
4571,y te dije hermano vamos que si de puede todo saldr bien que le compartirs a jihoz de nosotros de la hermosa comodidad familia bella y cuando super que todo salio bien todos nos alegramos la familia siempre unidad y siempre querra lo mejor te lo mereces hermano,4
4572,felicidades hermano te amo inmensamente eres increble,4
4573,te quiero hermano dios te bendiga tu historia es impactante,4
4574,siempre en buenas obras para nosotros amigo,4
4575,te queremos un mundo osito eres grande,4
4576,muchas felicidades dios permita y algn da tambin tenga una bendicin tan grande como es un hijo,4
4577,un verdadero orgullo hermano estamos contigo,4
4578,que alegria mi hermano felicitaciones y que sigan todos los exitos te lo mereces un abrazo,4
4579,genio lima un abrazo grande,4
4580,te recuerdo que volvieron a habilitar las recompensas por menos de los 800mmr pero segn lo que puedo observar eres un ignorante de como funciona el sistema econmico de axie infinity me imagino que por ti hubiese sido mejor que la economa siguiera yndose a la mierda,4
4581,dejen de joder con sacar slp inventen formas de quema nerfearon los pescados y no supero las 1000 copas,4
4582,el problema lo intensific katana aunque usted no lo crea,4
4583,debatir el que por meses muchas personas les an echo sugerencias y les an dado muchas ideas y se las pasan por el culo juego mierda,4
4584,ginagago na lang kayo ng axie infinity matauhan na kayo haha,4
4585,mtodos de quema junto a esta medida sera un verdadero acierto de lo contrario sera irrelevante la medida,4
4586,amigo un consejo lo que compres ahora valdr mucho ms en 123 aos,4
4587,hasta que demuestren lo contrario en 2 aos quizas 2 aos mas hay mucha fe en el ron,4
4588,se supone que confas en el proyecto si no porque compraste axies y te metiste al juego solo por la rentabilidad del principio,4
4589,tira o crtico desse jogo ta roubado dms injusto,4
4590,ol s hj o next ta dando r 1500 pra todo mundo que se cadastrarn bem rapidinho e fciln s ir no link do meu fixado preencher o formulrio e dps clicar em abra sua conta aquia s continuar no app cai na hora e s gastar com pix,4
4591,eles tem a tendencia de tirar os investidores qur investiram e nem recuperaram seu roi pobre nesse projeto scam nao tem vez fiquem espertos so talvz valha a pena se voce investir uns 50k usd para comecar e isso que talvez eles tomem de voce e vire scam de vez fiquem espertos,4
4592,nefastos se necesita quema quien va a breedear para becas nica quema si no es un equipo top con suerte saca 10 dlares al mes,4
4593,juego basura jugar por diversin jaja no jodan esa mierda es ms estresante a parte que en la vida real ganas dinero aqu ganas una miseria a comparacin de la inversin se cagaron en todo,4
4594,adems hablando de las 800 mmr quien v a jugar por unos centavos lea dan 1 slp por vitria sin contar que muchos equipos estan en est media por nerfeos que hicieron todo el proceder ha sido desonesto de hace muchoojala suba realmente asi los de las becas no pierde tanto,4
4595,nosotras no tenemos adn de penco,4
4596,el verdadero hijo de yovo,4
4597,estoy arta que la gente piense que somos gemelas o algo de eso,4
4598,kitndote el trabajo ya hablaron conmigo para el prximo sorteo,4
4599,tang ina nyo mga tanga,4
4600,y t qu haces aqu,4
4601,sepa usted que a firmado su sentencia sin los 75 slp de aventura ya el juego no sirve para nada ya que un becado no ganaria casi nada y el manager no trabajara x tan poca miseria esto va a caer poco a poco,4
4602,no acredito que no tenham uma equipe de economista e que eles usaram a comunidade mais nesesitada para alavancar o negcio deles agora vo atrs de grandes ms os grandes no jogam e no so to confiados acredito que o futuro e que a justia ser feita,4
4603,bien para resolver el problema por poco tiempo pero los axies deben tener un ciclo de vida para as se genere quema de slp por creacin de nuevos axies por renovar su vida para seguir usndolo y al mismo tiempo se quema slp no solo para la entrada de nuevos jugadores rt plis,4
4604,deberan comprar un 50 de los slp en circulacin al menos para asumir mucho consecuencia de lo actual porque asi pumpee mucho hay para vender y bajarlo,4
4605,increble vamos que s se puede,4
4606,9 al precio de hoy bro la idea es que la cantidad de slp baje pero suba su precio,4
4607,se va a bredear para sacar los axies buenos para la season 20 alargaron los premios de axs en los primeros puestos los axies competitivos van a ser bredeados y van a ganar valor,4
4608,ostia tio que jilipollas sos muchos axie se pondran en venta muchos team se renovaran no todos querran hacerlos puesto que tiene que volver a invertir cuando el juego cambiaron todo en un par de meses entiendes asi o mas claro,4
4609,y sin tutis hahjjajahahany aunque consiga 60 slp diarios trabaja 60 horas al mes por 9 jajhahehejjaja,4
4610,6 slp per win 50 winrate youll earn 60 slp nif youre a scholar with 6040nthe isko will get 24 slp now ead of being able to buy a pack of gumnwell be able to afford a stick of gum,4
4611,prximo paso es que la cuenta le deba pagar slp al juego por jugar,4
4612,un becado con tutis quizas si jahsjahsjsh,4
4613,exacto lo vengo sosteniendo eliminan al pequeo inversor sin darle utilidad a los axies ms econmicos no era una comunidad inclusiva la que queran lograr ahora hablar de comunidad competitiva pero ellos mismos inventaron la arena y con esa salieron a atraer miles de persona,4
4614,sin dudas pero lo tenan que hacer cuando el slp estaba en 006 y duro muchooo tiempo as,4
4615,excelente hermano bendiciones todo tu esfuerzo es bien valorado te sigo desde hace 2 aos por tus vdeos en facebook eres una excelente persona,4
4616,si sube el slp quizs podamos ganar algo pero con el valor en el que est en estos momentos no vale la pena invertir 2hrs diarias,4
4617,menos mal q ya te sigo,4
4618,se me paro el guebooooo cooooo,4
4619,kishu is the next gemle meme big dreamnkishuverse nprojectknkishuarmynanndyliannopensean1000xgem for doge for shib for kishu nkishukishu,4
4620,ok mais isso vai acontecer antes dos homens mudarem para marte ou s depois promessas promessas e mais promessas a nica coisa que vi a mavis entregando rapidamente foram os nerfs,4
4621,ahora podras jugar sin gastar joven,4
4622,yess to the moon daily and edventure be removed,4
4623,si va a bajar la el mint pero tambin va a bajar mucho el burn para quien se va a bredear axies si nadie va a jugar ya a ver si te crees que va a hacer un x5 el slp solo los pocos que quieran ganar los rewards de la temporada va a colapsar y se van a regalar los axies,4
4624,hacer algo con los hackers y con la rotacion de cartas que parece que el juego decida quien va a ganar antes de empezar la partida,4
4625,para que se vendan 20k axies para los pros por decir algo la gente va a invertir en que salga un axie especfico van a haber millones de axies de sobra nadie va a bredear ahora resulta que las becas no son prioritarias cuando han vivido de ellas todos estos meses de verguenza,4
4626,pues si los millones de axies intiles se quedarn sin valor hasta que se cree una demanda para ellos lo cual ser muy probablemente en land o antes si la economa se recupera no te preocupes es recuperable la economa si quieres te explico porque,4
4627,que paso con axie infinity en espanol,4
4628,por fin estoy de acuerdo con algo que hace sky mavis,4
4629,esperais que se equilibre el mint con la quema pero no se si habeis pensado que nadie va a bredear para quien si ya no habr becados el market se va a colapsar con axies a precios de patatas fritas lo que pasara es que tanto el mint como la quema vaya a 0 es el fin,4
4630,my bonito todo excelente y para cuando un nuevo mecanismo de quema de slp,4
4631,grone no seas idiota aplaudis como una foca todo el tiempo es una mierda lo que estan haciendo,4
4632,una poronga los cambios que hicieron sigan haciendo la mierda que hacen y ese antro funde,4
4633,ufff arriesgada la jugada que se mandaron espero que le salga bien porque literalmente estn exterminando a los becados,4
4634,a este le estn organizando por decir tantas gafedad bobo nos robaron estos mmgv la inversin,4
4635,son unos hijos de puta solo reducen recompensas y no queman nada de slp este juego es un fracaso una estafa,4
4636,vous tes des clowns tous autant que vous tes jen est marre de vous voir mettre un pansement sur une jambe en bois tellement mais tellement du de ce projet,4
4637,esperar a que suba para por lo menos empatar con lo invertido y adios,4
4638,haber si os enteras de una puta vez necesitamos quema no reducir ganancias tontos que sois muy tontos,4
4639,tienen la cabeza cuadrada y los bolsillos llenos,4
4640,aflojale vos con tus msj pelotudos,4
4641,yo holdee aveces por meses como un boludo y me arrepiento firmemente de no haber vendido siempre cada vez que consegua slp esperando que los devs hagan algo tiene toda la razn del mundo,4
4642,zapomnieli doda e dziki tym zmianom bardzo wielu graczy przestanie w to grac bo bdzie im szkoda na to czasu eby zarobi te kilka na miesic,4
4643,o sea breedear el 1 de axies estamos salvados dios santo,4
4644,creo que lo de la aventura y el quest diario est muy bien pero es algo exagerado lo de el pvp mucha gentw intenta subir de ranquin para mejorar de reconpensas y pues esto seguramente desmotive y afecte en la cmpetenciab de el modo arena,4
4645,3 years alpha phil jk,4
4646,cmo solicito allseorpara poder ingresar,4
4647,esee scam projeto ja morreu ah ainda ta indo pro lixo nao chegou ainda,4
4648,osea que los axies de la v2 quedaran sin utilidad o se pasaran,4
4649,tagalog version nga jan boss,4
4650,se deus quiser vai ser um sucesso,4
4651,alv que voy hacer yo jugador aventura si no hay recompensa prefiero progresar el arena,4
4652,por que todas las season haces que nuestros axies valgan verga podes contestar la concha de tu madre,4
4653,si al menos haces estos cambios pero dejas de hacer esos balances de mierda que hacen la putisima madre que te pario,4
4654,que divertido porque no quitan todas las recompensas y nos dejan jugando solo por diversin y hacen un videojuego para playstation y todos jugamos sin parar y a divertirnos se a dicho,4
4655,becados dejando la beca en 321,4
4656,quien va a querer jugar aventura sin la recompensa de slp,4
4657,seguro que todos los que juegan axie es por el juego not,4
4658,ponete las pilas pedazo de gil,4
4659,est bueno pero aunque sea un logro o algo por terminarla sera bueno tambin espero con anciedad nuevos modos tipo raid,4
4660,ale for fun mozna grac pvp wiec twoj argument jest inwalida,4
4661,tignan mo maigi comment sino kaya mas bobo,4
4662,kung wala pera axie wla mag lalaro nyan mga bobo,4
4663,ano gusto mo lamang lagi axie mo pag nabuff axie mo masaya ka pero pag ibang axie nabuff dami mong satsat,4
4664,bobo ka lang mag laro hindi naman lahat ng top player naka ganyang line up bakit sila aremzy si vmg si indes nag floor axie edition umaangat pa rin mmr nila sadyang bobo ka lang,4
4665,prximo da srie de investidores da daremos boas vindas para um fundo de capital de risco que atua na estabilizao e acelerao do futuro da web3 defi e o metaverso nnda mais sobre eles aqui weareygg,4
4666,tiene la planta de ltima un f,4
4667,porq es un juego play yo earn,4
4668,com certeza meu mano saindo do forno com uma anlise de tudo ndeo demais seu apoio sempre,4
4669,joguem esse scam sem gastar nada pq jaja vao assaltar de voces,4
4670,esse tal acie te assalta nao bote um centavo se botar vai perder e ainda fica devendo pra eles cuidado,4
4671,rapidinho kkkkkkkkk cara de pau levando anos e o filho da cadela vem mentir kkkkkkkkkkkk vai a mer d a jivoh,4
