text,label
i guess this is goodbye,0
people expected roi from this game now its gone lmao as long as greed is stronger than compassion community will continue to suffer,0
where did u get 250m daily minted 96m minted x 40 384m minted 147 237m excess daily slp to add to 31b oversupply basic math,0
we need slp burning mech not player burning mech,0
i do agree with what you are saying but i dont see slp back and stable in 020 not at all,0
the downfall started when they hired that esports dude oh wait its not a dude,0
its the only way to help the slp economy its just for now till origins release,0
axies can lvl up an do lvl 21 and 36 lvs,0
finally 3starred all of adventure mode,0
i almost go and agree with you but you lost me with that doge 2 before slp gets 2 lol,0
do we get exp for the axie even though we dont use energy,0
so when you dont claim it it is still not minted,0
probably voted for brandon too,0
i suggest if there is no slp gain in adv they have to change it energy gain for those who have 20 energy every win in adv you have 1 energy gain impossible tho,0
noob this is daily chart not week nor month,0
what about energy each axie gonna count or still only if u have 10 u got 40 energy n gona be fixed,0
join over 14k people to attend his free webinar now before it gets filled up limited slots availablenn,0
indeed the only reason we did it was for slp,0
check out the post beneath and thank me later,0
only if you play in your kitchen,0
yes there should be ranked and unraked gsmeplay for sure this will come with origin tho,0
no one wants to play aventure best decision ever if you support the game then learn to play arena,0
how can i get some ron into my wallet i purchased weth in wallet but no ron to swap to ron,0
noob mint is when you claim people still have lots of slp to claim we will see the real results in 2 weeks,0
in short fuck if the players fuck if who bought the axies fuck if fuck if in short they want everyone to buy the axies again im thinking about the best way now to get rid of this game with my team because you cant keep up with the incompetence of this game,0
it is ok not to play adventure everyday coz there is no option to claim for daily quest after u fiininsh the game in arena thats your total slp for today,0
ever wondered how you can make better money than what axie infinity is doing click below to find out whats going on,0
pleaseee put a story in adventure,0
what are the mech cards,0
yeah i know slp is used for breeding which is the only way to burn slp as of this writing do you think i can still breed if i earn this much of slp only nurse the resulted burned vs minted shall be proportional with the previous chart moreso even if i lower the minted,0
